store_id,offer_id,clicks,cost,orders_number,revenue_value,orders_number_conf,revenue_value_conf,profit
77107114,3244271,2.0,29.879999999999995,0.7999999999999999,8712.8,0.7999999999999999,8712.8,2022.8877608000005
77107114,3250493,3.0,159.83999999999997,0.0,0.0,0.0,0.0,0.0
77107114,3250496,15.0,285.12,0.39999999999999997,856.8,0.39999999999999997,856.8,88.13007999999999
77107114,3254555,1.0,7.56,0.0,0.0,0.0,0.0,0.0
77107114,3254567,3.0,31.319999999999997,1.5999999999999999,2475.9999999999995,1.5999999999999999,2475.9999999999995,187.14169519999996
77107114,3255839,2.0,50.76,0.0,0.0,0.0,0.0,0.0
77107114,3265421,1.0,18.720000000000002,0.0,0.0,0.0,0.0,0.0
77107114,3294971,1.0,13.319999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3297056,2.0,5.76,0.0,0.0,0.0,0.0,0.0
77107114,3304856,5.0,187.2,0.0,0.0,0.0,0.0,0.0
77107114,3307436,1.0,23.04,0.0,0.0,0.0,0.0,0.0
77107114,3326033,5.0,90.0,0.0,0.0,0.0,0.0,0.0
77107114,3329006,1.0,10.44,0.0,0.0,0.0,0.0,0.0
77107114,3340415,1.0,11.52,0.0,0.0,0.0,0.0,0.0
77107114,3342779,4.0,19.8,1.2,2578.7999999999997,1.2,2578.7999999999997,1177.0936986
77107114,3365762,1.0,16.2,0.0,0.0,0.0,0.0,0.0
77107114,3372197,1.0,37.8,0.0,0.0,0.0,0.0,0.0
77107114,3374141,3.0,144.0,0.7999999999999999,13992.0,0.0,0.0,0.0
77107114,3376562,2.0,61.559999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3378482,1.0,6.4799999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3380009,3.0,25.92,0.0,0.0,0.0,0.0,0.0
77107114,3380489,1.0,31.679999999999996,0.0,0.0,0.0,0.0,0.0
77107114,3383858,3.0,59.75999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3389828,9.0,24.119999999999997,0.0,0.0,0.0,0.0,0.0
77107114,3394049,1.0,22.679999999999996,0.0,0.0,0.0,0.0,0.0
77107114,3395141,3.0,30.24,0.0,0.0,0.0,0.0,0.0
77107114,3400451,1.0,6.12,0.0,0.0,0.0,0.0,0.0
77107114,3400466,1.0,17.639999999999997,0.0,0.0,0.0,0.0,0.0
77107114,3401930,65.0,1946.1599999999999,1.2,31788.0,1.2,31788.0,1292.7152844000002
77107114,3403076,20.0,668.52,0.0,0.0,0.0,0.0,0.0
77107114,3403079,43.0,1770.12,1.9600000000000002,45897.399999999994,0.36000000000000004,34.199999999999996,-28.475250479999993
77107114,3403085,6.0,245.87999999999997,0.0,0.0,0.0,0.0,0.0
77107114,3403106,37.0,1634.0400000000002,0.0,0.0,0.0,0.0,0.0
77107114,3410213,2.0,49.31999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3410219,1.0,27.0,0.0,0.0,0.0,0.0,0.0
77107114,3419849,4.0,95.04,1.7999999999999998,6102.0,1.2,4428.0,1496.7710904
77107114,3424439,6.0,37.440000000000005,0.0,0.0,0.0,0.0,0.0
77107114,3431285,2.0,74.52,0.0,0.0,0.0,0.0,0.0
77107114,3433610,2.0,31.32,0.0,0.0,0.0,0.0,0.0
77107114,3450316,2.0,30.599999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3455950,7.0,101.16,1.2,3358.7999999999997,0.0,0.0,0.0
77107114,3466385,94.0,1146.6,0.6,1428.0,0.6,1428.0,340.2166068
77107114,3484046,5.0,74.52,0.0,0.0,0.0,0.0,0.0
77107114,3486683,1.0,9.0,0.0,0.0,0.0,0.0,0.0
77107114,3486755,16.0,376.2,0.0,0.0,0.0,0.0,0.0
77107114,3486761,1.0,23.04,0.0,0.0,0.0,0.0,0.0
77107114,3490484,1.0,7.199999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3492935,2.0,16.919999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3498314,1.0,12.24,0.0,0.0,0.0,0.0,0.0
77107114,3499517,1.0,5.3999999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3500291,1.0,14.040000000000001,0.0,0.0,0.0,0.0,0.0
77107114,3512579,1.0,5.76,0.0,0.0,0.0,0.0,0.0
77107114,3512714,2.0,10.799999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3516602,12.0,602.64,0.0,0.0,0.0,0.0,0.0
77107114,3520334,11.0,78.11999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3522038,1.0,56.52,0.0,0.0,0.0,0.0,0.0
77107114,3523580,1.0,12.6,1.2,2388.0,0.0,0.0,0.0
77107114,3523640,1.0,2.1599999999999997,0.0,0.0,0.0,0.0,0.0
77107114,3523745,5.0,116.99999999999997,1.2,9102.0,0.0,0.0,0.0
77107114,3527774,1.0,21.599999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3530504,1.0,69.83999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3539807,1.0,11.52,0.0,0.0,0.0,0.0,0.0
77107114,3546953,3.0,133.2,0.0,0.0,0.0,0.0,0.0
77107114,3547340,3.0,56.52,0.0,0.0,0.0,0.0,0.0
77107114,3547421,1.0,20.519999999999996,0.0,0.0,0.0,0.0,0.0
77107114,3548210,1.0,10.44,0.0,0.0,0.0,0.0,0.0
77107114,3549878,1.0,3.2399999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3550001,2.0,111.96,0.0,0.0,0.0,0.0,0.0
77107114,3550097,1.0,11.52,0.0,0.0,0.0,0.0,0.0
77107114,3550562,4.0,128.16,0.0,0.0,0.0,0.0,0.0
77107114,3551072,4.0,85.68,0.0,0.0,0.0,0.0,0.0
77107114,3551567,1.0,12.6,0.0,0.0,0.0,0.0,0.0
77107114,3563864,1.0,50.4,0.0,0.0,0.0,0.0,0.0
77107114,3565085,2.0,19.8,0.0,0.0,0.0,0.0,0.0
77107114,3571211,1.0,59.4,0.0,0.0,0.0,0.0,0.0
77107114,3571466,1.0,20.519999999999996,0.0,0.0,0.0,0.0,0.0
77107114,3571682,6.0,217.43999999999997,0.0,0.0,0.0,0.0,0.0
77107114,3572054,3.0,77.39999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3573212,4.0,70.2,0.0,0.0,0.0,0.0,0.0
77107114,3573575,2.0,29.519999999999996,0.0,0.0,0.0,0.0,0.0
77107114,3577829,1.0,4.319999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3578096,3.0,204.83999999999997,1.2,26124.0,0.0,0.0,0.0
77107114,3579512,3.0,162.0,0.0,0.0,0.0,0.0,0.0
77107114,3581252,1.0,9.72,0.0,0.0,0.0,0.0,0.0
77107114,3583586,2.0,115.19999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3587504,12.0,115.92,0.0,0.0,0.0,0.0,0.0
77107114,3589676,1.0,26.279999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3589850,3.0,101.52,0.0,0.0,0.0,0.0,0.0
77107114,3590171,1.0,2.52,0.0,0.0,0.0,0.0,0.0
77107114,3591329,24.0,1417.68,3.0,65902.4,2.9,63028.399999999994,1231.426833
77107114,3591701,3.0,164.16,0.0,0.0,0.0,0.0,0.0
77107114,3593438,3.0,68.03999999999999,1.2,3036.0,0.0,0.0,0.0
77107114,3593453,8.0,209.87999999999997,1.9999999999999998,5451.999999999999,1.2,3300.0,196.9296
77107114,3593837,2.0,30.24,1.2,3828.0,1.2,3828.0,152.6434908
77107114,3597764,2.0,73.08,0.0,0.0,0.0,0.0,0.0
77107114,3598424,1.0,37.8,0.0,0.0,0.0,0.0,0.0
77107114,3600836,1.0,4.319999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3600872,1.0,37.440000000000005,0.0,0.0,0.0,0.0,0.0
77107114,3602549,2.0,49.68000000000001,0.0,0.0,0.0,0.0,0.0
77107114,3602567,2.0,38.88,0.0,0.0,0.0,0.0,0.0
77107114,3611105,2.0,47.52,0.0,0.0,0.0,0.0,0.0
77107114,3611294,9.0,170.64,0.0,0.0,0.0,0.0,0.0
77107114,3613418,1.0,58.67999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3615857,1.0,13.319999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3619775,1.0,15.839999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3634103,1.0,61.559999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3636152,1.0,3.9599999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3636395,1.0,15.12,0.0,0.0,0.0,0.0,0.0
77107114,3638264,11.0,264.59999999999997,1.2,7194.0,1.2,7194.0,-1488.6383999999994
77107114,3642809,1.0,32.4,0.0,0.0,0.0,0.0,0.0
77107114,3644099,5.0,91.44,0.0,0.0,0.0,0.0,0.0
77107114,3645512,2.0,41.03999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3648344,3.0,66.6,0.0,0.0,0.0,0.0,0.0
77107114,3648395,1.0,26.639999999999997,0.0,0.0,0.0,0.0,0.0
77107114,3655049,2.0,48.24,0.0,0.0,0.0,0.0,0.0
77107114,3655988,1.0,34.919999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3656045,1.0,37.8,0.0,0.0,0.0,0.0,0.0
77107114,3659336,4.0,88.2,0.0,0.0,0.0,0.0,0.0
77107114,3665747,1.0,13.68,0.0,0.0,0.0,0.0,0.0
